# The map name is '$mapname'
# The waypoints are from the optimal race line.
# id;s_m;d_m;x_m;y_m;d_right;d_left;psi_rad;kappa_radpm;vx_mps;ax_mps2
0;0.0;0.0;-5.024962436856354;-22.778604316253958;1.4216261880728818;1.573201480886038;2.9837222720526553;-0.23364972569625664;0.0;0.0
1;0.1;0.0;-5.123670944512135;-22.762890402810378;1.4233051708961848;1.5722776915355614;2.9603572994830296;-0.3547304073769708;0.0;0.0
2;0.2;0.0;-5.2215329592390765;-22.742583539187446;1.4273276930683083;1.5823403172458088;2.912776190577261;-0.48084690744520486;0.0;0.0
3;0.30000000000000004;0.0;-5.318298747987133;-22.717562504961297;1.433496405719109;1.6030771010202396;2.8641879179939886;-0.486723687325159;0.0;0.0
4;0.4;0.0;-5.413733417838098;-22.687855120824988;1.4417383190311954;1.6113419799432462;2.8154314531122293;-0.48532613792414026;0.0;0.0
5;0.5;0.0;-5.507602934557472;-22.653532011028705;1.451996016260832;1.6235912003415751;2.7671226904091606;-0.5220850265485422;0.0;0.0
6;0.6000000000000001;0.0;-5.599727916255872;-22.61475657824462;1.4616924109371485;1.6420618512713971;2.711014447802521;-0.6279724540194231;0.0;0.0
7;0.7000000000000001;0.0;-5.689134059622661;-22.570150947527793;1.4617203740411673;1.6528507403311752;2.641528199605276;-0.7333982002969464;0.0;0.0
8;0.8;0.0;-5.77498809328744;-22.518996839113235;1.4611296407943344;1.674478818317381;2.5643348077431316;-0.7691375977093218;0.0;0.0
9;0.9;0.0;-5.856474412812163;-22.461169495719908;1.4593973361751693;1.6501474828016958;2.4877006800634116;-0.7747729472252485;0.0;0.0
10;1.0;0.0;-5.933510124382924;-22.397511286491206;1.4571703284605544;1.57315520095069;2.409380218298082;-0.7994797930605535;0.0;0.0
11;1.1;0.0;-6.004983289752657;-22.32767341607033;1.4534795256790907;1.5023880935888363;2.327804721451301;-0.8004671567751309;0.0;0.0
12;1.2000000000000002;0.0;-6.070664505674698;-22.252339578775025;1.4486695099013405;1.4360990818470014;2.2492867869430557;-0.7825444225278178;0.0;0.0
13;1.3;0.0;-6.130337912423816;-22.17217894936661;1.4403319376056742;1.3762131710749128;2.1712958369457374;-0.7570239202573714;0.0;0.0
